,NAME,Total Population,Pop White Alone,Pop Black Alone,Pop Hispanic or Latino,Median Household Income,Edu Bachelors or Higher,Age 65-66,Age 67-69,Age 70-74,Age 75-79,Age 80-84,Age 85 Plus,Age 18-19,Age 20,Age 21,Age 22-24,Owner Occupied Units,Renter Occupied Units,Foreign Born Pop,state,county,year
501,"Allegheny County, Pennsylvania",1238177.0,941697.0,154273.0,36691.0,78548.0,237867.0,15862.0,22847.0,29711.0,18782.0,10963.0,10572.0,16711.0,7978.0,7374.0,21570.0,355674.0,190128.0,40743.0,42,003,2024
502,"Armstrong County, Pennsylvania",64622.0,61501.0,608.0,605.0,65008.0,5979.0,928.0,1515.0,2145.0,1103.0,925.0,686.0,598.0,295.0,353.0,928.0,22097.0,5938.0,273.0,42,005,2024
503,"Beaver County, Pennsylvania",166324.0,144595.0,10367.0,3968.0,71089.0,24177.0,2164.0,3526.0,4819.0,2836.0,1941.0,1424.0,1785.0,557.0,893.0,2763.0,54222.0,18035.0,1026.0,42,007,2024
504,"Bedford County, Pennsylvania",47513.0,45397.0,342.0,644.0,59992.0,3633.0,756.0,1167.0,1225.0,949.0,703.0,528.0,496.0,168.0,281.0,796.0,15315.0,4435.0,255.0,42,009,2024
505,"Berks County, Pennsylvania",433015.0,301447.0,19969.0,107531.0,79777.0,52005.0,5486.0,6477.0,9894.0,6540.0,3593.0,3371.0,6754.0,2980.0,2908.0,8033.0,116334.0,46902.0,20466.0,42,011,2024
506,"Blair County, Pennsylvania",121277.0,111706.0,2423.0,1925.0,62382.0,14576.0,1552.0,2170.0,3497.0,2274.0,895.0,1128.0,2024.0,654.0,704.0,1866.0,36579.0,13979.0,978.0,42,013,2024
507,"Bradford County, Pennsylvania",59858.0,56595.0,563.0,1011.0,63675.0,5271.0,1012.0,1113.0,1665.0,1322.0,720.0,579.0,571.0,194.0,376.0,983.0,17759.0,6851.0,391.0,42,015,2024
508,"Bucks County, Pennsylvania",647461.0,525093.0,24691.0,42668.0,114764.0,124208.0,9322.0,11912.0,16525.0,10530.0,6553.0,5793.0,7203.0,3067.0,3248.0,12092.0,193879.0,55308.0,22708.0,42,017,2024
509,"Butler County, Pennsylvania",197254.0,183018.0,2113.0,3981.0,89843.0,34848.0,3080.0,3832.0,4896.0,3162.0,2193.0,1563.0,2930.0,1480.0,1014.0,3139.0,62184.0,18640.0,2173.0,42,019,2024
510,"Cambria County, Pennsylvania",131538.0,119720.0,4024.0,2796.0,58418.0,14824.0,1893.0,3133.0,4006.0,2491.0,1562.0,1235.0,1756.0,1018.0,840.0,2298.0,42745.0,13228.0,605.0,42,021,2024
511,"Cameron County, Pennsylvania",4427.0,4101.0,4.0,31.0,50573.0,275.0,116.0,119.0,166.0,115.0,64.0,47.0,64.0,39.0,5.0,8.0,1605.0,611.0,4.0,42,023,2024
512,"Carbon County, Pennsylvania",65382.0,58151.0,1467.0,4522.0,67554.0,6410.0,994.0,1400.0,2168.0,1122.0,805.0,552.0,688.0,426.0,321.0,983.0,20824.0,6431.0,649.0,42,025,2024
513,"Centre County, Pennsylvania",158576.0,133022.0,5257.0,5824.0,74291.0,22159.0,1892.0,2424.0,3103.0,1997.0,1031.0,1473.0,5934.0,4315.0,4523.0,5703.0,36467.0,22546.0,8250.0,42,027,2024
514,"Chester County, Pennsylvania",547840.0,422108.0,28542.0,45958.0,127208.0,123885.0,6952.0,8786.0,11810.0,8256.0,4549.0,4067.0,7973.0,2896.0,3700.0,10217.0,153693.0,51081.0,27143.0,42,029,2024
515,"Clarion County, Pennsylvania",37179.0,35093.0,625.0,435.0,62649.0,3760.0,502.0,814.0,902.0,687.0,387.0,274.0,756.0,321.0,381.0,773.0,10909.0,4140.0,197.0,42,031,2024
516,"Clearfield County, Pennsylvania",78635.0,73217.0,1556.0,2378.0,62152.0,8087.0,1213.0,1384.0,2309.0,1308.0,815.0,890.0,815.0,539.0,588.0,1198.0,25534.0,6984.0,1076.0,42,033,2024
517,"Clinton County, Pennsylvania",37798.0,35538.0,391.0,719.0,60816.0,3396.0,510.0,617.0,931.0,615.0,383.0,382.0,674.0,350.0,441.0,939.0,11152.0,4272.0,221.0,42,035,2024
518,"Columbia County, Pennsylvania",65362.0,59749.0,1184.0,2663.0,64644.0,6967.0,997.0,1161.0,1503.0,936.0,571.0,721.0,1340.0,1018.0,630.0,1437.0,18313.0,8037.0,565.0,42,037,2024
519,"Crawford County, Pennsylvania",82716.0,77153.0,1148.0,1327.0,60476.0,7744.0,1190.0,1891.0,2342.0,1667.0,1057.0,770.0,1081.0,554.0,724.0,1253.0,25276.0,8562.0,346.0,42,039,2024
520,"Cumberland County, Pennsylvania",268323.0,220348.0,11921.0,13809.0,87494.0,44451.0,3326.0,4164.0,6223.0,4160.0,2591.0,2382.0,4589.0,2011.0,1493.0,4942.0,75922.0,30505.0,9285.0,42,041,2024
521,"Dauphin County, Pennsylvania",289593.0,182570.0,49862.0,34032.0,76242.0,43556.0,3297.0,4807.0,6273.0,4691.0,2247.0,1862.0,3329.0,1341.0,1343.0,5913.0,76556.0,44802.0,13323.0,42,043,2024
522,"Delaware County, Pennsylvania",579222.0,366265.0,128315.0,29222.0,89546.0,92977.0,6935.0,9057.0,11781.0,7067.0,4973.0,4106.0,9326.0,4276.0,3916.0,10837.0,151016.0,65930.0,24121.0,42,045,2024
523,"Elk County, Pennsylvania",30506.0,28966.0,184.0,314.0,66380.0,2930.0,476.0,629.0,1090.0,543.0,467.0,352.0,303.0,298.0,109.0,385.0,10600.0,2725.0,57.0,42,047,2024
524,"Erie County, Pennsylvania",269052.0,222619.0,19375.0,12851.0,63354.0,34731.0,3157.0,5392.0,6746.0,4504.0,2231.0,2151.0,4392.0,1980.0,2078.0,5495.0,75276.0,35311.0,5943.0,42,049,2024
525,"Fayette County, Pennsylvania",125997.0,112746.0,4932.0,1822.0,58236.0,11669.0,1860.0,2637.0,3659.0,2081.0,1416.0,1225.0,1272.0,556.0,559.0,2252.0,39947.0,15235.0,798.0,42,051,2024
526,"Forest County, Pennsylvania",6715.0,5290.0,961.0,344.0,52191.0,512.0,122.0,148.0,279.0,168.0,97.0,66.0,59.0,79.0,58.0,335.0,1504.0,416.0,91.0,42,053,2024
527,"Franklin County, Pennsylvania",157379.0,136565.0,4870.0,11830.0,77003.0,16288.0,1789.0,2298.0,4497.0,2699.0,1637.0,1553.0,1740.0,1032.0,520.0,2693.0,46691.0,16819.0,3191.0,42,055,2024
528,"Fulton County, Pennsylvania",14531.0,13601.0,187.0,188.0,65836.0,1185.0,225.0,338.0,342.0,333.0,175.0,142.0,148.0,73.0,98.0,200.0,4920.0,1419.0,36.0,42,057,2024
529,"Greene County, Pennsylvania",34835.0,31901.0,967.0,556.0,68041.0,3362.0,519.0,779.0,898.0,587.0,327.0,253.0,486.0,285.0,288.0,601.0,11050.0,3274.0,123.0,42,059,2024
530,"Huntingdon County, Pennsylvania",43653.0,39268.0,2020.0,911.0,65557.0,3917.0,636.0,847.0,1266.0,942.0,480.0,435.0,624.0,329.0,441.0,682.0,12942.0,3399.0,176.0,42,061,2024
531,"Indiana County, Pennsylvania",83042.0,76532.0,1886.0,1546.0,60208.0,8550.0,951.0,1514.0,2543.0,1284.0,764.0,890.0,2180.0,779.0,1219.0,2511.0,23435.0,9052.0,1236.0,42,063,2024
532,"Jefferson County, Pennsylvania",43864.0,42057.0,157.0,446.0,58686.0,3943.0,765.0,869.0,1229.0,845.0,492.0,422.0,441.0,202.0,116.0,801.0,13742.0,4602.0,128.0,42,065,2024
533,"Juniata County, Pennsylvania",23379.0,21660.0,233.0,969.0,66318.0,1633.0,277.0,532.0,603.0,390.0,395.0,143.0,247.0,76.0,157.0,400.0,6661.0,2364.0,379.0,42,067,2024
534,"Lackawanna County, Pennsylvania",216146.0,175665.0,6807.0,21190.0,66223.0,27923.0,2679.0,4215.0,5213.0,3440.0,1938.0,2035.0,3101.0,1694.0,1366.0,3436.0,57744.0,30519.0,7526.0,42,069,2024
535,"Lancaster County, Pennsylvania",557931.0,455405.0,22388.0,64326.0,86959.0,78303.0,7381.0,8914.0,12214.0,9231.0,5960.0,5368.0,7521.0,3860.0,3836.0,9342.0,148550.0,64198.0,12108.0,42,071,2024
536,"Lawrence County, Pennsylvania",85024.0,76055.0,3223.0,1872.0,61931.0,10209.0,1172.0,1911.0,2389.0,1632.0,995.0,761.0,978.0,553.0,516.0,1288.0,27379.0,8742.0,411.0,42,073,2024
537,"Lebanon County, Pennsylvania",144186.0,116318.0,3168.0,21918.0,78425.0,14856.0,1782.0,1989.0,4109.0,2358.0,1489.0,1521.0,1769.0,814.0,1086.0,2416.0,40419.0,16293.0,2291.0,42,075,2024
538,"Lehigh County, Pennsylvania",378792.0,236150.0,24476.0,105976.0,80079.0,54787.0,4456.0,5771.0,8173.0,5104.0,3336.0,3017.0,4876.0,2217.0,2257.0,7399.0,94675.0,49711.0,25448.0,42,077,2024
539,"Luzerne County, Pennsylvania",327675.0,248337.0,16461.0,56836.0,63691.0,35978.0,3930.0,5521.0,8679.0,5407.0,3226.0,2613.0,4210.0,2435.0,1792.0,6000.0,91565.0,43490.0,17189.0,42,079,2024
540,"Lycoming County, Pennsylvania",113489.0,100481.0,4828.0,2691.0,63917.0,12660.0,1332.0,2515.0,2809.0,1929.0,1076.0,938.0,1975.0,873.0,848.0,1708.0,32375.0,14486.0,848.0,42,081,2024
541,"McKean County, Pennsylvania",39904.0,37055.0,902.0,784.0,62905.0,3724.0,577.0,714.0,1176.0,620.0,568.0,221.0,705.0,335.0,280.0,650.0,12760.0,3609.0,344.0,42,083,2024
542,"Mercer County, Pennsylvania",109257.0,96236.0,6358.0,1837.0,59976.0,13359.0,1591.0,2057.0,3239.0,2127.0,1243.0,980.0,1601.0,988.0,751.0,1923.0,33679.0,12845.0,566.0,42,085,2024
543,"Mifflin County, Pennsylvania",46041.0,43044.0,449.0,1050.0,63953.0,3043.0,566.0,869.0,1245.0,971.0,489.0,457.0,450.0,325.0,181.0,682.0,13166.0,5344.0,243.0,42,087,2024
544,"Monroe County, Pennsylvania",167515.0,106651.0,23309.0,30408.0,83565.0,20388.0,2272.0,3712.0,4272.0,2602.0,1681.0,1172.0,2274.0,1020.0,895.0,3559.0,49111.0,12101.0,4930.0,42,089,2024
545,"Montgomery County, Pennsylvania",867573.0,633871.0,80978.0,58178.0,113915.0,181019.0,10932.0,14070.0,18807.0,11816.0,8401.0,7743.0,10010.0,4351.0,4404.0,15098.0,239495.0,96010.0,40139.0,42,091,2024
546,"Montour County, Pennsylvania",18103.0,16230.0,439.0,564.0,76976.0,2389.0,253.0,257.0,507.0,387.0,147.0,136.0,195.0,97.0,128.0,169.0,5385.0,2477.0,529.0,42,093,2024
547,"Northampton County, Pennsylvania",318580.0,236417.0,20188.0,49253.0,89184.0,46920.0,3742.0,5706.0,7942.0,5318.0,3255.0,2922.0,6228.0,2896.0,2704.0,5948.0,87201.0,35423.0,10486.0,42,095,2024
548,"Northumberland County, Pennsylvania",90560.0,81389.0,2372.0,4702.0,60583.0,8895.0,1348.0,2008.0,2447.0,1661.0,1072.0,788.0,877.0,566.0,452.0,1344.0,28594.0,9292.0,670.0,42,097,2024
549,"Perry County, Pennsylvania",46239.0,43464.0,369.0,1164.0,79444.0,4653.0,653.0,872.0,1408.0,846.0,458.0,249.0,472.0,159.0,358.0,656.0,14974.0,3325.0,471.0,42,099,2024
550,"Philadelphia County, Pennsylvania",1579706.0,555069.0,621637.0,245882.0,61953.0,213115.0,14249.0,20518.0,25868.0,17426.0,9654.0,7634.0,23726.0,10778.0,10098.0,30927.0,351905.0,327523.0,116030.0,42,101,2024
551,"Pike County, Pennsylvania",60621.0,47981.0,3660.0,7537.0,81323.0,8191.0,1085.0,1295.0,2010.0,1405.0,693.0,625.0,561.0,388.0,244.0,942.0,21116.0,3146.0,1201.0,42,103,2024
552,"Potter County, Pennsylvania",16188.0,15410.0,72.0,279.0,59020.0,1377.0,280.0,406.0,550.0,391.0,217.0,166.0,158.0,47.0,39.0,301.0,5571.0,1421.0,95.0,42,105,2024
553,"Schuylkill County, Pennsylvania",143558.0,125928.0,4118.0,11184.0,68313.0,13367.0,2255.0,2695.0,3704.0,2434.0,1626.0,1135.0,1593.0,904.0,877.0,2426.0,44125.0,13863.0,1798.0,42,107,2024
554,"Snyder County, Pennsylvania",39668.0,37487.0,259.0,1035.0,66876.0,3411.0,499.0,641.0,1124.0,655.0,533.0,314.0,910.0,300.0,435.0,724.0,11035.0,3565.0,292.0,42,109,2024
555,"Somerset County, Pennsylvania",72799.0,68331.0,1909.0,1127.0,61446.0,6336.0,1036.0,1925.0,2148.0,1222.0,941.0,969.0,718.0,557.0,419.0,1024.0,23594.0,5750.0,419.0,42,111,2024
556,"Sullivan County, Pennsylvania",5888.0,5520.0,138.0,138.0,69764.0,654.0,131.0,198.0,221.0,180.0,94.0,78.0,157.0,7.0,8.0,84.0,2167.0,384.0,48.0,42,113,2024
557,"Susquehanna County, Pennsylvania",38219.0,36197.0,99.0,924.0,68487.0,3503.0,643.0,909.0,1305.0,923.0,504.0,388.0,358.0,185.0,188.0,595.0,12177.0,3340.0,321.0,42,115,2024
558,"Tioga County, Pennsylvania",40945.0,39174.0,336.0,694.0,64899.0,3826.0,721.0,858.0,1173.0,794.0,648.0,448.0,549.0,218.0,317.0,608.0,12911.0,3776.0,139.0,42,117,2024
559,"Union County, Pennsylvania",42456.0,37633.0,2526.0,2147.0,76404.0,4220.0,429.0,822.0,931.0,578.0,455.0,510.0,1338.0,651.0,515.0,586.0,10520.0,4026.0,1130.0,42,119,2024
560,"Venango County, Pennsylvania",49801.0,46630.0,628.0,639.0,61522.0,4560.0,841.0,1250.0,1597.0,1008.0,665.0,424.0,506.0,207.0,212.0,743.0,16110.0,5287.0,183.0,42,121,2024
561,"Warren County, Pennsylvania",37920.0,35784.0,314.0,481.0,60480.0,3609.0,579.0,931.0,1207.0,767.0,510.0,492.0,369.0,287.0,172.0,518.0,12813.0,3310.0,119.0,42,123,2024
562,"Washington County, Pennsylvania",210042.0,189198.0,6683.0,4335.0,78958.0,31345.0,3186.0,4099.0,5858.0,3635.0,2228.0,1963.0,2390.0,1364.0,1119.0,3485.0,67353.0,21152.0,2284.0,42,125,2024
563,"Wayne County, Pennsylvania",51262.0,45605.0,1657.0,2638.0,62381.0,5375.0,769.0,1234.0,1905.0,1192.0,752.0,541.0,457.0,237.0,295.0,731.0,16811.0,4066.0,576.0,42,127,2024
564,"Westmoreland County, Pennsylvania",352500.0,323709.0,9148.0,5692.0,74109.0,55309.0,5582.0,7335.0,11164.0,6575.0,4438.0,3716.0,3735.0,1814.0,1723.0,5774.0,121528.0,33451.0,2237.0,42,129,2024
565,"Wyoming County, Pennsylvania",25967.0,24372.0,153.0,658.0,72460.0,2692.0,389.0,594.0,738.0,644.0,292.0,213.0,409.0,219.0,100.0,447.0,8502.0,2410.0,236.0,42,131,2024
566,"York County, Pennsylvania",462924.0,375793.0,29054.0,44412.0,84829.0,56117.0,5873.0,7396.0,11293.0,7030.0,4165.0,4045.0,5502.0,2512.0,2663.0,8180.0,138624.0,42959.0,8117.0,42,133,2024
567,"Alcona County, Michigan",10397.0,9699.0,68.0,176.0,54993.0,1092.0,241.0,411.0,500.0,338.0,266.0,199.0,57.0,45.0,23.0,105.0,4755.0,550.0,41.0,26,001,2024
568,"Alger County, Michigan",8762.0,7178.0,670.0,154.0,61286.0,1016.0,176.0,232.0,343.0,260.0,121.0,57.0,96.0,47.0,62.0,225.0,3047.0,484.0,52.0,26,003,2024
569,"Allegan County, Michigan",121456.0,105919.0,1483.0,9856.0,83283.0,15195.0,1399.0,2168.0,3312.0,1804.0,1065.0,803.0,1435.0,818.0,578.0,2051.0,39772.0,5750.0,2396.0,26,005,2024
570,"Alpena County, Michigan",28880.0,26743.0,291.0,477.0,53950.0,2484.0,392.0,800.0,942.0,584.0,341.0,366.0,265.0,101.0,220.0,395.0,10415.0,2604.0,171.0,26,007,2024
571,"Antrim County, Michigan",24127.0,22399.0,149.0,525.0,72054.0,3928.0,413.0,637.0,1040.0,677.0,396.0,241.0,249.0,41.0,112.0,388.0,9587.0,1513.0,218.0,26,009,2024
572,"Arenac County, Michigan",15077.0,14086.0,109.0,336.0,58811.0,1140.0,252.0,466.0,645.0,349.0,287.0,113.0,142.0,45.0,107.0,169.0,5651.0,901.0,61.0,26,011,2024
573,"Baraga County, Michigan",8191.0,5950.0,513.0,143.0,55327.0,591.0,154.0,214.0,229.0,173.0,115.0,66.0,73.0,31.0,58.0,123.0,2695.0,738.0,13.0,26,013,2024
574,"Barry County, Michigan",63409.0,58772.0,214.0,2337.0,77500.0,7687.0,1025.0,1232.0,1602.0,1007.0,696.0,423.0,731.0,356.0,462.0,890.0,21374.0,3106.0,1125.0,26,015,2024
575,"Bay County, Michigan",103008.0,93440.0,1234.0,6117.0,61763.0,11358.0,1602.0,1917.0,2956.0,1867.0,1114.0,767.0,1120.0,516.0,618.0,1693.0,34745.0,10358.0,430.0,26,017,2024
576,"Benzie County, Michigan",18310.0,16806.0,124.0,457.0,74834.0,3198.0,483.0,383.0,674.0,446.0,300.0,252.0,173.0,51.0,165.0,232.0,6764.0,944.0,108.0,26,019,2024
577,"Berrien County, Michigan",153288.0,113353.0,20232.0,9697.0,65425.0,20111.0,2035.0,3163.0,3995.0,2684.0,1450.0,1540.0,1746.0,965.0,768.0,2791.0,46611.0,17388.0,4316.0,26,021,2024
578,"Branch County, Michigan",45300.0,39772.0,764.0,3071.0,63724.0,3853.0,630.0,792.0,1278.0,793.0,385.0,318.0,470.0,260.0,236.0,816.0,13131.0,3775.0,1067.0,26,023,2024
579,"Calhoun County, Michigan",133778.0,102224.0,13067.0,7914.0,63177.0,13769.0,1541.0,2501.0,3156.0,1911.0,1350.0,750.0,1683.0,1246.0,882.0,2029.0,38747.0,14586.0,3005.0,26,025,2024
580,"Cass County, Michigan",51520.0,43705.0,2110.0,2329.0,70443.0,5131.0,850.0,959.0,1669.0,975.0,503.0,585.0,613.0,286.0,225.0,941.0,17314.0,3893.0,638.0,26,027,2024
581,"Charlevoix County, Michigan",26108.0,24313.0,136.0,530.0,76531.0,4085.0,400.0,653.0,1034.0,612.0,359.0,318.0,248.0,128.0,57.0,461.0,10242.0,2025.0,139.0,26,029,2024
582,"Cheboygan County, Michigan",25865.0,23120.0,238.0,440.0,62875.0,2940.0,494.0,734.0,1091.0,644.0,441.0,258.0,313.0,180.0,129.0,332.0,9556.0,1603.0,172.0,26,031,2024
583,"Chippewa County, Michigan",36295.0,24576.0,2058.0,825.0,62217.0,3894.0,684.0,681.0,803.0,565.0,417.0,311.0,604.0,347.0,224.0,1084.0,10564.0,3516.0,467.0,26,033,2024
584,"Clare County, Michigan",31218.0,29185.0,356.0,715.0,49384.0,1752.0,692.0,855.0,941.0,687.0,378.0,355.0,313.0,120.0,88.0,533.0,10878.0,1643.0,116.0,26,035,2024
585,"Clinton County, Michigan",79626.0,70643.0,1541.0,4147.0,88210.0,12028.0,975.0,1468.0,1964.0,1153.0,738.0,710.0,975.0,363.0,565.0,1389.0,26005.0,5634.0,939.0,26,037,2024
586,"Crawford County, Michigan",13369.0,12326.0,53.0,326.0,60392.0,1218.0,260.0,494.0,365.0,410.0,175.0,106.0,122.0,100.0,54.0,97.0,4962.0,1269.0,86.0,26,039,2024
587,"Delta County, Michigan",36813.0,33274.0,69.0,560.0,57809.0,4082.0,624.0,1053.0,1175.0,697.0,530.0,449.0,344.0,242.0,212.0,488.0,13098.0,2873.0,159.0,26,041,2024
588,"Dickinson County, Michigan",25954.0,24127.0,91.0,511.0,65156.0,3355.0,448.0,516.0,863.0,534.0,313.0,324.0,232.0,156.0,193.0,308.0,9805.0,2100.0,190.0,26,043,2024
589,"Eaton County, Michigan",109130.0,88615.0,7502.0,6891.0,79597.0,16099.0,1455.0,2066.0,2840.0,1865.0,940.0,881.0,1367.0,681.0,748.0,1864.0,33694.0,11734.0,2050.0,26,045,2024
590,"Emmet County, Michigan",34125.0,30564.0,210.0,714.0,78112.0,6068.0,738.0,740.0,1013.0,738.0,423.0,358.0,346.0,93.0,113.0,759.0,11702.0,3488.0,186.0,26,047,2024
591,"Genesee County, Michigan",403305.0,290657.0,77933.0,17176.0,62281.0,42902.0,5587.0,6630.0,8847.0,5734.0,3789.0,2967.0,4764.0,2597.0,2145.0,7317.0,118363.0,48971.0,4424.0,26,049,2024
592,"Gladwin County, Michigan",25693.0,24093.0,81.0,575.0,55349.0,2138.0,545.0,619.0,974.0,580.0,412.0,305.0,241.0,93.0,51.0,428.0,9710.0,1570.0,105.0,26,051,2024
593,"Gogebic County, Michigan",14319.0,13031.0,68.0,291.0,52732.0,1677.0,215.0,477.0,611.0,428.0,216.0,157.0,120.0,86.0,53.0,160.0,5660.0,1329.0,57.0,26,053,2024
594,"Grand Traverse County, Michigan",96166.0,88184.0,789.0,3242.0,81647.0,16711.0,1177.0,1950.0,3028.0,1570.0,938.0,965.0,1211.0,569.0,708.0,1299.0,31090.0,9197.0,648.0,26,055,2024
595,"Gratiot County, Michigan",41385.0,35595.0,2413.0,3171.0,63556.0,3682.0,613.0,622.0,809.0,574.0,439.0,357.0,645.0,410.0,319.0,1158.0,11651.0,3124.0,345.0,26,057,2024
596,"Hillsdale County, Michigan",45654.0,42662.0,318.0,1283.0,64242.0,4122.0,701.0,933.0,1348.0,865.0,487.0,292.0,695.0,311.0,298.0,854.0,14647.0,3213.0,289.0,26,059,2024
597,"Houghton County, Michigan",37693.0,34481.0,444.0,697.0,58899.0,4528.0,497.0,599.0,894.0,634.0,281.0,315.0,1993.0,801.0,1041.0,1662.0,10271.0,4034.0,1412.0,26,061,2024
598,"Huron County, Michigan",31113.0,29230.0,108.0,886.0,58870.0,2895.0,558.0,954.0,1041.0,697.0,406.0,383.0,300.0,158.0,126.0,449.0,11577.0,2573.0,270.0,26,063,2024
599,"Ingham County, Michigan",283913.0,194933.0,32386.0,24806.0,65526.0,40695.0,2770.0,4097.0,5048.0,3326.0,1563.0,1826.0,7206.0,4527.0,5384.0,8571.0,69627.0,47469.0,14635.0,26,065,2024
600,"Ionia County, Michigan",66574.0,57874.0,2261.0,3539.0,75611.0,6190.0,786.0,1101.0,1434.0,741.0,542.0,394.0,977.0,582.0,454.0,1565.0,18052.0,5303.0,440.0,26,067,2024
601,"Iosco County, Michigan",25347.0,23326.0,237.0,719.0,50066.0,2281.0,460.0,796.0,1128.0,649.0,485.0,307.0,176.0,76.0,87.0,488.0,9613.0,2100.0,155.0,26,069,2024
602,"Iron County, Michigan",11667.0,10646.0,110.0,268.0,55940.0,1381.0,268.0,324.0,533.0,295.0,238.0,155.0,88.0,16.0,106.0,123.0,4687.0,860.0,45.0,26,071,2024
603,"Isabella County, Michigan",64565.0,54561.0,1616.0,3281.0,55237.0,6487.0,590.0,910.0,1217.0,666.0,445.0,311.0,2083.0,1494.0,1243.0,2720.0,15406.0,9508.0,1465.0,26,073,2024
604,"Jackson County, Michigan",160060.0,133048.0,11836.0,6542.0,66073.0,17538.0,2113.0,2805.0,3920.0,2594.0,1474.0,1157.0,1947.0,1236.0,1116.0,3072.0,46927.0,15613.0,1932.0,26,075,2024
605,"Kalamazoo County, Michigan",262375.0,199261.0,28850.0,15483.0,72532.0,41575.0,2402.0,3864.0,5495.0,3360.0,1973.0,1676.0,4529.0,3826.0,2636.0,8260.0,69106.0,38004.0,7769.0,26,077,2024
606,"Kalkaska County, Michigan",18239.0,16970.0,148.0,417.0,68578.0,1629.0,242.0,346.0,659.0,394.0,167.0,156.0,161.0,76.0,37.0,303.0,6868.0,921.0,77.0,26,079,2024
607,"Kent County, Michigan",663150.0,480632.0,64774.0,77304.0,82631.0,116445.0,5746.0,9240.0,13782.0,7565.0,4400.0,4054.0,8776.0,3605.0,4131.0,14139.0,180482.0,76166.0,32961.0,26,081,2024
608,"Keweenaw County, Michigan",2133.0,1981.0,0.0,42.0,52583.0,406.0,27.0,99.0,109.0,113.0,43.0,22.0,4.0,0.0,0.0,1.0,1029.0,106.0,8.0,26,083,2024
609,"Lake County, Michigan",12563.0,10038.0,1005.0,1163.0,50805.0,886.0,241.0,397.0,479.0,300.0,168.0,121.0,119.0,50.0,49.0,348.0,4255.0,935.0,51.0,26,085,2024
610,"Lapeer County, Michigan",88837.0,80733.0,920.0,4476.0,77306.0,8961.0,1207.0,1786.0,2686.0,1643.0,881.0,416.0,1112.0,545.0,529.0,1460.0,29974.0,4862.0,1149.0,26,087,2024
611,"Leelanau County, Michigan",22734.0,20420.0,162.0,982.0,99422.0,5472.0,377.0,827.0,1081.0,751.0,395.0,309.0,173.0,183.0,59.0,240.0,8837.0,808.0,124.0,26,089,2024
612,"Lenawee County, Michigan",98415.0,85816.0,2335.0,8797.0,70518.0,10274.0,1299.0,1804.0,2696.0,1556.0,1080.0,732.0,1440.0,426.0,856.0,1990.0,30924.0,7947.0,1004.0,26,091,2024
613,"Livingston County, Michigan",195833.0,183088.0,1157.0,5783.0,103039.0,37562.0,2559.0,3415.0,5770.0,3463.0,1878.0,1326.0,2132.0,1260.0,1056.0,3508.0,66404.0,10041.0,1708.0,26,093,2024
614,"Luce County, Michigan",6271.0,4821.0,516.0,124.0,54893.0,438.0,84.0,146.0,216.0,124.0,81.0,59.0,108.0,35.0,0.0,172.0,2027.0,428.0,36.0,26,095,2024
615,"Mackinac County, Michigan",10957.0,7852.0,525.0,247.0,63909.0,1366.0,215.0,300.0,458.0,278.0,229.0,116.0,54.0,41.0,121.0,186.0,4049.0,1150.0,557.0,26,097,2024
616,"Macomb County, Michigan",879853.0,658451.0,112586.0,27877.0,77837.0,113774.0,11506.0,14175.0,18971.0,12653.0,6807.0,6782.0,9347.0,4936.0,3936.0,16937.0,269056.0,89612.0,29735.0,26,099,2024
617,"Manistee County, Michigan",25350.0,22442.0,859.0,904.0,63516.0,3235.0,541.0,722.0,870.0,665.0,350.0,280.0,224.0,208.0,102.0,374.0,9057.0,1504.0,157.0,26,101,2024
618,"Marquette County, Michigan",67112.0,61199.0,914.0,1414.0,65429.0,11034.0,970.0,1348.0,1900.0,1241.0,654.0,600.0,1504.0,794.0,786.0,2097.0,19679.0,8576.0,485.0,26,103,2024
619,"Mason County, Michigan",29207.0,26749.0,279.0,1420.0,64748.0,3527.0,433.0,733.0,1155.0,658.0,405.0,270.0,281.0,132.0,192.0,401.0,10025.0,2776.0,278.0,26,105,2024
620,"Mecosta County, Michigan",41242.0,37208.0,905.0,1217.0,60951.0,4001.0,640.0,796.0,1082.0,837.0,374.0,229.0,845.0,686.0,587.0,1187.0,12851.0,3857.0,455.0,26,107,2024
621,"Menominee County, Michigan",23247.0,21318.0,101.0,564.0,56435.0,2254.0,488.0,637.0,738.0,550.0,278.0,371.0,302.0,54.0,229.0,332.0,8359.0,2002.0,172.0,26,109,2024
622,"Midland County, Michigan",83757.0,75567.0,1022.0,2882.0,77705.0,13117.0,874.0,1234.0,2449.0,1424.0,847.0,756.0,954.0,466.0,496.0,1359.0,27322.0,7671.0,901.0,26,111,2024
623,"Missaukee County, Michigan",15207.0,13946.0,44.0,521.0,66194.0,1386.0,242.0,331.0,443.0,231.0,227.0,167.0,164.0,94.0,62.0,216.0,5015.0,894.0,136.0,26,113,2024
624,"Monroe County, Michigan",155505.0,139931.0,3386.0,6830.0,77335.0,16378.0,2293.0,3008.0,3938.0,2498.0,1419.0,1209.0,1684.0,818.0,985.0,2691.0,51502.0,11527.0,1615.0,26,115,2024
625,"Montcalm County, Michigan",67816.0,59859.0,2190.0,3033.0,67344.0,5286.0,827.0,1172.0,1695.0,989.0,656.0,410.0,757.0,317.0,445.0,1632.0,20380.0,4131.0,1081.0,26,117,2024
